AVGGIFT,HV1_log,IC1_transformed,IC5_transformed,gender,TARGET_D
6.266666667,6.561030666,14.60678968,4.168121964,Female,10
14.5,7.936660155,17.41774799,4.235955592,Male,15
20,6.208590026,13.35050837,4.12763038,Male,20
6.333333333,5.010635294,12.15568938,4.098659588,Male,10
3.705882353,7.9490915,13.35050837,4.189156331,Male,3
6.8,5.894402834,14.83108698,4.128968754,Female,10
11.625,7.676009932,15.90258311,4.251189343,Male,10
7.05,7.210079628,13.6144764,4.176060101,Female,9
7.5625,6.163314804,14.0937213,4.134860987,Female,11
4.254901961,7.145984468,18.62383704,4.229844714,Male,10
6.217391304,5.929589143,14.70953677,4.153778495,Female,15
3.25,7.683403681,17.44732111,4.291998673,Male,10
4.5,6.456769656,16.04241601,4.169482986,Female,5
8.1,6.945051064,18.22529948,4.25156108,Female,11
11.5,7.046647278,18.5191849,4.221746576,Male,10
15,6.941190055,18.61081805,4.277058392,Female,15
8.466666667,5.484796933,12.21340544,4.117788529,Female,5
20,5.762051383,8.678385585,4.054340891,Male,5
9.310344828,6.272877007,14.02710128,4.156510896,Female,12
8.611111111,7.091742115,14.46063421,4.182398054,Female,13
24.11538462,7.660585462,17.89384672,4.199485811,Female,25
7.133333333,5.805134969,13.63800982,4.123573056,Male,10
15.66666667,6.458338283,13.66146857,4.142355526,Male,20
10.81818182,7.900266037,19.26556745,4.21192223,Female,5
6.5,7.637234389,18.40005991,4.226589306,Female,7
7.666666667,7.888709524,18.21172111,4.246878508,Male,15
7.465116279,6.150602768,13.51958419,4.129617856,Female,12
12.5,6.783325201,15.74243025,4.171848098,Female,20
5.8,8.679141958,20.8407567,4.347378206,Male,6
15,6.11146734,13.77766207,4.130789406,Female,10
16,7.590346946,16.23098438,4.314556906,Male,26
10.85714286,6.364750757,15.61569918,4.198357255,Female,15
15.66666667,7.606884531,13.77766207,4.195796801,Male,20
8.65,7.13089883,13.6144764,4.16866614,Female,10
4.923076923,7.513163545,15.74243025,4.177460475,Male,5
13,6.869014451,14.75026207,4.187558112,Male,20
27,6.983789965,19.97067671,4.22520749,Female,10
4,7.672757897,14.68909475,4.186312593,Female,4
8.333333333,6.618738984,15.63392285,4.186019702,Female,5
9.9375,6.563855527,18.5191849,4.20877133,Male,12
13.33333333,5.899897354,13.54342221,4.116700187,Male,15
4.875,6.739336627,15.95529329,4.255973136,Female,5
12.33333333,6.799055862,13.37490329,4.168089875,Female,20
4.4,6.410174882,15.90258311,4.176826939,Female,5
8.307692308,6.823286122,17.23824412,4.20765788,Female,10
16.25,5.746203191,12.06817806,4.086083326,Female,35
6.933333333,6.484635236,14.02710128,4.14259407,Female,11
10,8.406038142,18.01952719,4.264401117,Male,15
10,6.075346031,16.28169473,4.16917601,Male,13
22.18181818,7.308542798,19.27773801,4.263659965,Female,21
10,5.771441123,12.38366595,4.122907124,Female,5
6.615384615,6.675823222,17.47679798,4.165242152,Male,10
12.36142857,6.429719478,14.02710128,4.133128355,Female,16
7.368421053,7.524021415,19.10596327,4.207937295,Female,7
5.5625,6.80682936,16.04241601,4.200296563,Male,11
3.52173913,6.12905021,11.25682377,4.174935579,Female,6
6.214285714,7.393263095,13.07658777,4.136972243,Female,10
11.66666667,7.079184395,17.03963674,4.234087847,Male,25
20,6.689599269,17.43254663,4.179194758,Female,20
7.875,7.379008128,15.50550297,4.219169923,Male,15
10.72727273,6.736966958,17.38807784,4.19838191,Male,21
12.2631579,6.144185634,15.33738126,4.150151835,Male,20
8,6.400257445,15.99025059,4.158962806,Female,15
7,7.343426229,15.70641868,4.172385578,Female,10
18.41666667,6.224558429,13.30147137,4.120159811,Female,28
11,7.510977752,17.38807784,4.256414134,Female,20
9.7,6.748914038,15.97288437,4.190689992,Female,15
7.75,5.908082938,12.41163425,4.130949631,Female,11
8.2,6.66949809,8.730100947,4.057271614,Female,8
9.444444444,7.992606652,17.10121922,4.222257284,Female,10
16,6.625392368,15.14640994,4.136944515,Female,20
8.5,6.834108739,15.83178309,4.165450205,Female,12
11.66666667,7.314552832,15.65210641,4.20064339,U,2
11.5,6.884486652,18.55856403,4.229151861,Male,18
6.636363636,5.472270674,12.54979372,4.130920515,Male,9
15.46428571,6.829793738,11.12242125,4.21483669,Female,25
14.16666667,6.748914038,16.02506337,4.148586876,Female,15
10.16666667,7.582738489,17.0550724,4.191293809,Female,13
20.83333333,6.946975992,18.55856403,4.233099644,Male,25
8.818181818,6.37331979,15.76037768,4.108320951,Female,15
13.63636364,7.722234745,16.39886315,4.192321634,Female,30
19,7.104144093,19.31415983,4.227897078,Female,25
14,6.238324625,14.72992576,4.163764321,Female,25
18.33333333,7.17395832,17.14712815,4.236019614,Female,25
15,6.401917197,15.92018998,4.164262673,Female,25
5.272727273,5.966146739,13.00003121,4.119714605,Male,10
9.5625,7.22620901,16.28169473,4.19765644,Female,10
16,6.061456919,12.63138249,4.150635973,Female,37
16.66666667,6.831953566,15.72444399,4.176010131,Female,20
20,6.541029999,16.11147243,4.113545126,Female,15
4.764705882,6.715383386,14.66859938,4.207506551,Female,5
4,7.169350017,19.43460561,4.220543234,Female,12.5
11.19047619,7.180831199,16.04241601,4.223094389,Female,13
6.384615385,7.136483209,16.33210601,4.203748647,Female,17
9.2,6.192362489,12.94853219,4.103815957,Female,21
15,6.075346031,14.20347286,4.137152322,Male,15
6.333333333,6.396929655,16.709096,4.17584007,Male,10
11.66666667,5.940171253,13.86932951,4.151266155,Male,25
38,6.180016654,16.0770147,4.182085497,Male,25
15,7.062191632,14.68909475,4.177864521,Female,15
22.5,6.748914038,15.97288437,4.190689992,Female,25
9.866666667,6.538139824,14.60678968,4.156014409,Female,15
3.583333333,5.883322388,9.540554793,4.135072343,Female,10
6.157894737,7.533158807,19.21673417,4.227557453,Female,5
18.5,7.551186867,13.49566852,4.229393632,Male,24
4.585714286,6.695798917,12.06817806,4.07334266,Male,8
12.875,7.303170051,17.02417419,4.187865126,Female,16
8.47826087,7.774855767,17.34338899,4.282860053,Female,15
13,6.278521424,12.54979372,4.160990897,Female,22
5.2,6.329720906,18.3733833,4.199583411,Female,5
7.076923077,6.418364936,14.52360866,4.206150534,Female,10
8.222222222,6.480044562,14.26857425,4.17052492,Male,7
15.53571429,6.738152495,14.60678968,4.164802942,Male,20
10.55555556,6.56948142,14.11579859,4.129087025,Male,17
10,7.162397497,18.66278814,4.207453537,Female,15
8.647058824,7.452402451,17.85157144,4.224230857,Female,15
9.2,7.421177529,20.40398312,4.244903008,Male,15
18.125,5.683579767,12.32738395,4.098189018,Male,35
13.5625,8.147288259,18.06104582,4.291878269,Male,10
7.142857143,7.718685495,14.41836535,4.251239656,Female,13
9.818181818,6.320768294,14.24693524,4.131196844,Female,12
5.057142857,6.584791392,12.03875236,4.14429009,Female,5
9,5.866468057,12.63138249,4.112199919,Female,10
5.571428571,6.836259277,11.94969013,4.092286469,Male,10
7,6.979145275,18.21172111,4.214496134,Female,12
12.57142857,6.43775165,16.64469895,4.176608359,Female,20
7,6.214608098,11.94969013,4.172653393,Female,9
25.8,7.376508126,18.59778131,4.206058517,Female,100
13.27586207,6.249975242,15.39380721,4.144850212,Female,11
5.625,5.910796644,14.35452552,4.144967121,Male,10
35,7.889833751,16.9464542,4.251961457,Male,50
4.75,7.721791777,20.75695221,4.259337474,Female,5
28,6.979145275,18.53232936,4.198332594,Female,30
9.6,6.431331082,14.41836535,4.168036374,Female,18
9.9375,6.739336627,15.12706208,4.198250354,Female,14
17.89473684,6.579251212,16.465106,4.2122491,Female,24
23.85294118,6.165417854,13.22728763,4.13560616,Female,8
9.454545455,5.686975356,12.71202499,4.129426429,Female,15
15,7.690743164,8.730100947,4.084626897,Male,15
9.875,7.076653815,15.77828648,4.174115478,Female,20
5.866666667,6.309918278,15.44984564,4.186905226,Male,10
7.285714286,6.886531643,16.69304126,4.210899043,Male,7
9.25,5.897153868,15.56078545,4.119027812,Male,20
7.85,6.487684018,13.00003121,4.165679732,Male,10
7.833333333,6.210600077,14.18164863,4.147371066,Male,10
11,7.261225092,17.83743658,4.191241297,Male,10
9.472222222,6.487684018,14.6480503,4.16000982,Male,10
4.35,6.881411304,16.96205289,4.196834651,Male,5
9.083333333,6.570882962,17.41774799,4.172869257,Female,15
6.4,7.722677516,19.19222629,4.216802404,Female,10
37.2,5.996452089,12.81812162,4.13549397,Female,20
13.3,6.200509174,13.66146857,4.16331957,Female,20
9.444444444,6.801283034,18.18450531,4.190450688,Female,10
18.33333333,5.92157842,12.65836714,4.115766838,Female,25
19.83333333,6.964135612,15.0687375,4.23425363,Female,15
23.66666667,5.948034989,12.60429271,4.081771781,Female,50
5.166666667,5.323009979,12.89665646,4.10663686,Female,5
10.23076923,6.661854741,13.73140249,4.152942824,Male,20
9.5,7.795646536,19.75271153,4.227494442,Male,20
33.33333333,6.755768922,17.68050362,4.20163756,Female,50
10.7,6.177944114,14.81095815,4.133485391,Female,16
12,5.996452089,13.02564152,4.106725123,Male,15
10,7.384610383,15.70641868,4.21370452,Female,15
10.55555556,6.336825731,15.92018998,4.190265418,Male,15
6.444444444,6.021023349,13.54342221,4.122689541,Male,10
4.102564103,6.202535517,14.52360866,4.138802222,Male,5
8.230769231,6.761572769,16.85227869,4.202725768,Female,8
11.66666667,6.507277712,13.91474578,4.118530346,Female,20
15,7.934513464,18.68866788,4.245420359,Female,15
12.33333333,5.38907173,10.98508586,4.053894498,Female,10
11,6.047372179,14.46063421,4.131762121,Female,20
27.5,7.466799475,13.98235979,4.181534088,Female,100
8.6,7.229838778,18.89323817,4.197416335,Female,11
19.375,6.198478716,14.20347286,4.138884137,Male,25
17.18181818,6.851184927,17.00868465,4.222732659,Male,23
21.66666667,7.792761721,18.81703176,4.220388507,Male,10
12.5,6.152732695,14.00476366,4.110566633,Male,15
13.57142857,6.56526497,14.02710128,4.157801518,Female,10
14.66666667,5.023880521,11.85941988,4.117756177,Male,20
8.538461539,6.553933404,17.08586353,4.183508781,Female,10
35,7.099201744,12.97432838,4.201932503,Female,25
11.66666667,6.228511004,14.18164863,4.132137542,Female,10
14,6.364750757,13.91474578,4.151524685,Male,25
14.18181818,6.388561406,15.12706208,4.1661592,Female,10
5.071428571,6.602587892,15.37504194,4.183901547,Male,5
14.75,7.305188215,18.63683835,4.232499877,Female,20
16.75,6.643789733,14.46063421,4.172879526,Female,22
8.5,6.423246964,15.77828648,4.192217534,Female,9
6.5,6.818924065,16.72512129,4.184960895,Female,10
5.571428571,6.230481448,15.14640994,4.144237854,Female,8
32.5,8.102889135,19.31415983,4.234896542,Male,35
9.818181818,6.6147256,16.49803755,4.174965843,Female,10
20,6.22059017,14.0937213,4.13171873,Male,15
9.166666667,7.198931241,17.31347285,4.192442964,Female,11
9.666666667,6.876264612,18.33322679,4.2087863,Male,10
4.176470588,6.561030666,14.99030523,4.192961479,Female,10
9.260869565,7.669961995,14.95079844,4.164791941,Male,14
7.80952381,6.342121419,16.64469895,4.187684629,Female,12
9,7.051855623,19.84505982,4.226665555,Female,20
4.111111111,6.586171655,15.35623337,4.216265348,Male,5
20,7.486052618,19.43460561,4.261175389,Male,20
10.19047619,7.357556201,15.84953936,4.208471502,Female,15
6.076923077,7.648739789,15.43120882,4.171516108,Female,10
19.875,6.542471961,13.30147137,4.193202643,Female,27
10.11111111,6.541029999,17.02417419,4.189361217,Male,21
5.714285714,7.309881486,15.76037768,4.184840586,Male,7
6.2,7.206377291,20.40398312,4.277722312,Female,7
9.764705882,6.483107351,16.31533521,4.142527855,Female,20
10.4,7.274479559,14.95079844,4.052360472,Female,19
3.62962963,6.80682936,17.60827291,4.245452276,Female,4
11.18918919,7.886081402,20.00466763,4.229480288,Female,15
9.411764706,5.929589143,12.60429271,4.09765994,Male,10
8.25,6.975413927,14.77054601,4.167521519,Male,15
25,7.524021415,19.10596327,4.207937295,Male,10
32.91666667,7.317212408,18.68866788,4.306147975,Female,50
10.5,6.270988432,15.65210641,4.159837868,Female,15
10.71428571,6.56526497,17.07048129,4.17714414,Male,11
15,7.542743545,19.60081267,4.327578995,Female,25
11.1,7.674152921,16.86804466,4.269609993,Male,11
11.4,7.23489842,17.13185142,4.162537209,Female,17
14.8,7.514254653,17.66610304,4.147192734,Male,21
10,7.446585099,17.20797511,4.212205574,Female,20
9.266666667,7.21303166,18.74021905,4.228204327,Male,12.5
7.307692308,6.001414878,14.89116832,4.131240419,Female,20
3.086956522,5.897153868,11.61247655,4.084207798,Female,5
15,7.248504072,17.50617936,4.232662148,U,21
11.66666667,6.978213743,16.67695692,4.188243241,Male,10
13,6.520621128,16.23098438,4.145161719,Female,16
9.857142857,6.359573869,14.15976181,4.159343558,Male,10
15,6.616065185,16.54720085,4.212957605,Male,17
15,6.380122537,14.68909475,4.104643657,Female,10
10,6.354370041,14.31167001,4.12480264,Female,20
10.25,7.069023427,14.79077793,4.165362648,Female,15
36.11111111,6.09356977,13.91474578,4.141903665,Female,50
14,6.461468176,16.66084287,4.159389627,Female,20
22.38095238,7.475905969,15.83178309,4.26497432,Female,33
5,6.621405652,17.11654848,4.177962855,Female,5
15,6.167516491,14.6480503,4.152260295,Female,25
15.33333333,7.652070746,15.35623337,4.168517009,Male,20
8.166666667,6.763884909,17.02417419,4.135170852,Male,25
3.125,5.981414211,14.29015237,4.133314143,Female,3
26.66666667,6.858565035,16.36554947,4.195443093,Male,10
16.33333333,6.695798917,15.39380721,4.145330118,Female,25
18.08333333,5.416100402,12.00919675,4.110292368,Male,26
5.55,6.490723535,14.79077793,4.153040012,Female,5
7.32,5.998936562,15.83178309,4.188611147,Female,10
20,6.797940413,15.99025059,4.180980026,Female,20
13.71428571,6.695798917,16.36554947,4.195240475,Male,15
14.15789474,6.480044562,17.44732111,4.188951076,Male,20
10,6.80682936,18.43993452,4.208095569,Female,20
15,6.941190055,18.30636062,4.22044235,Female,11
8,6.251903883,14.26857425,4.144850212,Female,5
9.6,6.001414878,14.07157963,4.12281392,Male,10
9.52173913,6.156978986,13.77766207,4.173514461,Male,11
13.7,7.505492275,14.50267386,4.131949974,Female,15
21.66666667,7.010311867,16.57982202,4.172519562,Female,25
11.2,6.118097198,15.00998552,4.177351832,Male,15
5.583333333,5.918893854,12.15568938,4.107586891,Female,5
9.375,6.410174882,12.2420799,4.130043824,Female,10
12.5,6.756932389,17.1776034,4.198233899,Male,15
20.8,7.026426809,14.18164863,4.104446214,Male,25
10.4,6.369900983,14.99030523,4.173830636,Female,15
7.777777778,6.313548046,14.33312759,4.164273724,Female,10
8,7.262628601,13.59086772,4.089090255,Female,5
5.052631579,6.403574198,13.95988917,4.16504471,Male,5
16.5,6.598509029,15.52397181,4.164052514,Female,10
13,8.089482474,18.58472677,4.218534927,Female,10
15,7.28756064,19.70621785,4.23241564,Female,15
8.571428571,6.167516491,14.91109475,4.15342798,Male,15
68.8,6.760414691,14.83108698,4.239166597,Male,75
7.75,7.217443432,18.34663126,4.245574534,Male,8
4.965517241,5.147494477,12.84439723,4.124465709,Male,4
12.5,7.928766322,20.2836086,4.221493648,Male,14
21.63636364,6.150602768,13.73140249,4.102710064,Male,25
27.5,7.181591945,15.41252942,4.187313717,Male,10.7
5.5,6.637258031,15.63392285,4.16443936,Female,8
30,6.831953566,16.85227869,4.188530489,Male,40
15,6.803505258,17.1776034,4.177490087,Male,23
9,6.063785209,14.02710128,4.167961431,Male,5
9.2,7.312553498,17.16237877,4.194324163,Male,15
13.5,6.212606096,14.26857425,4.156569865,Male,10
9.8,6.439350371,16.33210601,4.197001154,U,11
9.727272727,5.981414211,14.29015237,4.133314143,Male,14
15,6.836259277,17.28345692,4.271769749,Male,15
17.14285714,6.354370041,17.41774799,4.165066664,Male,26
23.72727273,8.652597828,19.82205189,4.339293995,Female,45
12.14285714,6.514712691,13.68485322,4.172756235,Female,25
4.302325581,5.272999559,11.18997957,4.038553092,Male,5
15,7.480428306,15.18496677,4.160489963,Male,10
11.25,8.517193191,15.39380721,4.273726728,Male,10
6.75,6.308098442,17.0550724,4.199705293,Female,7
10,7.410951876,12.06817806,4.093269443,Male,15
5.821818182,6.656726524,16.67695692,4.204575789,Female,12
11.33333333,6.489204931,12.27063366,4.086970056,Female,10
10,6.73459166,15.95529329,4.207831654,Female,5
18.85714286,6.723832441,15.81398899,4.156652372,Female,32
11.28571429,6.786716951,16.51445638,4.210132758,Female,30
18.125,7.485491608,18.94371132,4.267702603,Male,25
12.83333333,6.075346031,12.49486195,4.090558232,Female,10
15,8.146419323,19.69456073,4.238815866,Female,20
11.66666667,6.688354714,17.38807784,4.21759961,Female,15
12.5,7.44132039,18.62383704,4.22705865,Male,25
8.2,7.0800265,16.02506337,4.240825129,Male,11
13.71428571,7.425953657,16.0770147,4.261271206,Male,10
31.75,6.606650186,14.93097136,4.161648004,Female,16.87
25,6.802394763,18.06104582,4.197424623,Male,25
5.266666667,6.385194399,14.50267386,4.129941138,Female,5
7.619047619,6.381816017,13.02564152,4.101373996,Male,10
5.25,6.903747258,14.89116832,4.096576162,Male,5
7.857142857,6.661854741,16.23098438,4.175679786,Female,6
11.85714286,8.252967195,20.62997731,4.260740794,Female,20
7.6,6.864847778,18.01952719,4.211798492,Male,10
9.777777778,6.156978986,12.27063366,4.107042366,Female,10
8.25,8.089789176,16.465106,4.223422187,Female,20
9.729166667,6.429719478,13.93735133,4.145988514,Male,21
7.333333333,7.049254841,18.75306377,4.240902929,Female,10
13.66666667,6.186208624,14.26857425,4.189067136,Female,15
9.5,7.342131731,16.17997058,4.206578937,Male,15
11.25,6.632001777,13.91474578,4.216677095,Female,21
10,6.894670039,17.49150056,4.214772916,Female,16
9.333333333,5.983936281,12.76527398,4.124618972,Male,20
15,7.586296307,19.14302616,4.207074124,Male,21
9.828571429,7.930206207,19.39862546,4.274196985,Male,10
10.06060606,7.569411792,12.41163425,4.087052239,Female,15
4.266666667,5.97126184,13.6144764,4.133342701,Female,4
20,7.410951876,15.43120882,4.213439373,Female,20
10,6.242223265,13.30147137,4.102982889,Female,10
9.75,6.748759547,15.12706208,4.205350513,Female,13
13.6,6.549650742,14.24693524,4.141610389,Female,20
17.5,7.853604813,18.74021905,4.207089326,Female,25
13,7.444833274,18.18450531,4.261134296,Female,25
8.5,6.93439721,17.69488159,4.184868361,Female,10
6.6,6.318968114,15.37504194,4.12553462,Female,50
10.5,6.826545224,17.75216911,4.227393546,Female,10
23,7.525100746,15.12706208,4.148700234,Male,23
