,client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth
7502,590187,30.0,371.0,53.0,F,2.0,27841.27,0.0,3.0
7503,7781235,4.0,58.0,34.5,U,2.0,32615.37,1.0,4.0
7504,4876761,11.0,133.0,44.5,M,2.0,36054.57,4.0,7.0
7505,525973,14.0,173.0,32.5,M,3.0,364442.73,5.0,8.0
7506,1737376,4.0,56.0,65.5,F,2.0,208368.21,1.0,4.0
7507,2946784,24.0,288.0,45.0,M,2.0,117145.19,5.0,8.0
7508,7095807,23.0,286.0,48.5,F,2.0,150244.61,2.0,5.0
7509,6608139,22.0,271.0,45.5,F,3.0,83018.92,6.0,9.0
7510,1341459,22.0,266.0,73.5,F,2.0,79106.70999999999,2.0,5.0
7511,2954633,22.0,265.0,67.0,U,2.0,224554.53,6.0,9.0
7512,1501990,21.0,252.0,62.5,M,4.0,172038.93,1.0,4.0
7513,8728746,20.0,250.0,47.0,F,2.0,44284.38,6.0,9.0
7514,9038354,19.0,237.0,58.0,F,2.0,95121.68,1.0,4.0
7515,1952462,16.0,195.0,49.5,F,2.0,96975.93,5.0,8.0
7516,9461656,5.0,66.0,39.0,F,3.0,69353.98999999999,5.0,8.0
7517,3958774,7.0,85.0,31.0,U,2.0,54615.28999999999,2.0,5.0
7518,5549100,4.0,59.0,26.0,U,2.0,56229.63,0.0,3.0
7519,3476918,12.0,155.0,60.5,F,2.0,35055.59,0.0,3.0
7520,2042907,12.0,152.0,31.5,F,2.0,32554.4,1.0,4.0
7521,5234998,14.0,177.0,48.5,M,2.0,30748.65,2.0,5.0
7522,3164932,6.0,72.0,23.0,U,2.0,53339.44,4.0,7.0
7523,3084509,4.0,58.0,29.0,U,2.0,44135.53,1.0,4.0
7524,3329377,7.0,85.0,27.5,U,2.0,41720.55,4.0,7.0
7525,5900870,7.0,87.0,21.0,U,2.0,47328.05,1.0,4.0
7526,2483614,4.0,59.0,35.5,U,2.0,105677.1,3.0,6.0
7527,9116627,12.0,151.0,54.5,F,2.0,66995.73999999999,2.0,5.0
7528,1519690,5.0,64.0,25.5,U,3.0,129778.73,6.0,9.0
7529,4065052,13.0,157.0,54.0,F,2.0,72868.76,1.0,4.0
7530,2828273,5.0,61.0,64.0,F,2.0,540637.0,2.0,5.0
7531,2178793,9.0,111.0,59.5,F,2.0,42228.179999999986,5.0,8.0
7532,9802022,10.0,130.0,76.0,M,2.0,44589.11,6.0,9.0
7533,5408776,12.0,145.0,53.0,M,2.0,98132.64,5.0,8.0
7534,8178255,15.0,185.0,58.5,F,2.0,53006.7,1.0,4.0
7535,6894922,7.0,87.0,46.5,U,2.0,101875.59,0.0,3.0
7536,208505,28.0,344.0,47.5,M,3.0,169379.89,6.0,9.0
7537,8560779,4.0,59.0,32.0,U,2.0,47440.3,6.0,9.0
7538,5238327,6.0,81.0,30.0,U,4.0,66194.2,3.0,6.0
7539,3329380,6.0,82.0,55.0,U,2.0,169010.90999999995,5.0,8.0
7540,9509446,15.0,190.0,60.5,F,2.0,128424.24,0.0,3.0
7541,8536834,6.0,81.0,47.0,U,2.0,48981.5,6.0,9.0
7542,713054,5.0,69.0,33.5,U,2.0,99116.77,2.0,5.0
7543,7763377,16.0,192.0,40.0,F,2.0,290733.46,0.0,3.0
7544,9010548,25.0,301.0,68.0,M,2.0,226089.11,3.0,6.0
7545,2873671,23.0,280.0,50.5,M,2.0,83058.01,6.0,9.0
7546,8124532,22.0,268.0,56.0,M,2.0,296759.59,6.0,9.0
7547,6526572,26.0,319.0,69.0,F,2.0,286640.8,1.0,4.0
7548,4722457,8.0,104.0,43.5,F,2.0,62044.96,3.0,6.0
7549,1286936,26.0,316.0,55.0,M,3.0,216462.76,3.0,7.0
7550,8761045,5.0,66.0,25.5,U,2.0,39872.13,1.0,4.0
7551,1398387,13.0,157.0,26.0,F,3.0,36573.75,6.0,9.0
7552,9117206,16.0,203.0,53.0,M,2.0,31893.52,3.0,6.0
7553,7058753,6.0,78.0,31.0,U,2.0,40154.6,6.0,9.0
7554,5287861,13.0,163.0,53.5,M,2.0,480073.8,6.0,9.0
7555,2127474,15.0,191.0,59.5,M,2.0,338011.96,4.0,7.0
7556,4278574,15.0,184.0,62.5,M,2.0,165100.16999999998,6.0,9.0
7557,63955,14.0,173.0,19.0,M,2.0,69302.67,6.0,9.0
7558,4683202,33.0,402.0,66.0,F,2.0,46157.27,5.0,8.0
7559,3957252,5.0,70.0,64.0,U,2.0,56652.26,1.0,4.0
7560,8758402,5.0,69.0,55.5,M,3.0,330647.65,6.0,9.0
7561,7586604,4.0,59.0,40.0,U,2.0,46902.8,0.0,3.0
7562,6306354,9.0,117.0,30.0,M,2.0,38437.8,1.0,4.0
7563,5264326,16.0,202.0,38.5,F,2.0,273255.17,1.0,5.0
7564,4805390,7.0,91.0,29.0,U,2.0,35199.259999999995,2.0,5.0
7565,4552746,16.0,195.0,43.5,F,4.0,72250.47,6.0,9.0
7566,4628302,16.0,198.0,38.0,F,2.0,119671.27,1.0,4.0
7567,4837555,11.0,133.0,52.5,F,3.0,47338.6,4.0,7.0
7568,8002672,13.0,166.0,63.0,M,2.0,115842.05,5.0,8.0
7569,8769982,18.0,227.0,55.5,F,2.0,31622.26,3.0,6.0
7570,617080,8.0,107.0,26.5,M,3.0,53070.46,3.0,6.0
7571,1938691,33.0,407.0,29.0,F,5.0,154505.8,5.0,8.0
7572,1697535,22.0,268.0,25.5,F,2.0,26291.66,2.0,5.0
7573,1291265,6.0,82.0,33.0,U,2.0,53893.48,3.0,6.0
7574,4924852,5.0,71.0,40.0,U,4.0,127133.93,4.0,7.0
7575,9365607,4.0,59.0,24.5,U,2.0,36154.36,1.0,4.0
7576,3618704,7.0,89.0,56.5,U,2.0,84843.88,3.0,6.0
7577,8984094,4.0,56.0,25.5,U,3.0,41933.289999999986,4.0,7.0
7578,4096581,13.0,166.0,51.0,F,2.0,67463.28,3.0,6.0
7579,2010876,13.0,161.0,26.5,U,2.0,33441.95,0.0,3.0
7580,5137288,27.0,334.0,44.5,M,3.0,472416.38,6.0,9.0
7581,9557333,10.0,124.0,66.5,M,2.0,797232.29,4.0,7.0
7582,3582221,5.0,60.0,28.5,U,2.0,24801.16,4.0,7.0
7583,4601508,6.0,77.0,77.0,U,2.0,64192.5,3.0,6.0
7584,4456845,5.0,64.0,26.0,U,2.0,32234.59,6.0,9.0
7585,5171271,8.0,98.0,28.0,U,2.0,29298.48,0.0,3.0
7586,3751935,11.0,142.0,29.0,U,3.0,310566.57,6.0,9.0
7587,2465243,12.0,151.0,37.5,U,3.0,123964.46,6.0,9.0
7588,3326527,4.0,58.0,43.5,U,2.0,125944.97,1.0,4.0
7589,3023902,13.0,160.0,38.0,F,2.0,40003.67,0.0,3.0
7590,9695841,14.0,178.0,31.0,M,2.0,45011.17999999999,3.0,6.0
7591,6796201,5.0,63.0,54.0,M,2.0,94273.8,2.0,6.0
7592,9524089,15.0,190.0,66.5,F,2.0,94401.76,1.0,4.0
7593,9661060,8.0,98.0,25.0,F,2.0,74075.07,4.0,7.0
7594,7382317,10.0,125.0,70.5,M,2.0,205953.19,2.0,5.0
7595,7094844,24.0,289.0,75.0,M,3.0,384042.73,5.0,8.0
7596,3169738,22.0,267.0,31.0,F,2.0,28323.34,2.0,5.0
7597,6961361,21.0,255.0,72.0,F,2.0,29405.4,6.0,9.0
7598,7337867,20.0,250.0,64.0,U,2.0,27724.7,0.0,3.0
7599,1136850,19.0,230.0,77.0,M,2.0,59909.64,3.0,7.0
7600,5838845,17.0,207.0,53.5,M,3.0,339632.82,4.0,7.0
7601,1674058,6.0,78.0,32.5,U,2.0,29944.5,1.0,4.0
7602,8365592,12.0,155.0,37.0,F,2.0,80857.54000000001,0.0,3.0
7603,9068935,10.0,129.0,53.5,F,3.0,46281.45,6.0,9.0
7604,3685140,16.0,193.0,46.5,M,2.0,194515.54,6.0,9.0
7605,1810978,10.0,123.0,28.5,F,2.0,81821.73,1.0,5.0
7606,5095604,6.0,82.0,28.5,U,2.0,45341.9,5.0,8.0
7607,3739799,33.0,403.0,60.5,F,2.0,69071.76999999999,4.0,7.0
7608,8634098,15.0,190.0,51.0,M,3.0,492448.73,1.0,4.0
7609,4890143,6.0,83.0,58.0,U,2.0,35184.1,4.0,7.0
7610,434941,7.0,93.0,57.5,U,2.0,43389.34,2.0,5.0
7611,506107,15.0,187.0,35.5,M,2.0,36568.33,1.0,4.0
7612,7997224,13.0,157.0,78.0,F,3.0,105522.87,6.0,9.0
7613,8080881,13.0,164.0,35.0,M,2.0,171953.96999999994,6.0,9.0
7614,9159465,17.0,212.0,60.5,M,2.0,23890.76,6.0,9.0
7615,9596904,8.0,104.0,33.5,F,2.0,48593.8,6.0,9.0
7616,373863,14.0,168.0,49.0,M,2.0,66810.36,3.0,6.0
7617,1932408,5.0,71.0,46.5,U,2.0,43499.01,1.0,4.0
7618,1667380,11.0,143.0,45.0,M,2.0,347068.21,1.0,4.0
7619,4889141,5.0,66.0,21.0,U,2.0,52761.82,0.0,3.0
7620,8550819,11.0,141.0,50.5,U,3.0,54991.5,3.0,6.0
7621,228868,6.0,78.0,22.5,U,2.0,34753.0,1.0,4.0
7622,2250020,14.0,173.0,60.5,M,3.0,128221.16,5.0,8.0
7623,7038636,8.0,96.0,49.5,U,2.0,32929.13,4.0,7.0
7624,9910098,9.0,115.0,72.0,F,2.0,71728.98,2.0,5.0
7625,7716820,5.0,70.0,39.5,M,2.0,56989.52,6.0,9.0
7626,221734,5.0,70.0,56.5,U,2.0,115451.25,5.0,8.0
7627,136237,12.0,145.0,51.0,M,3.0,285189.97,2.0,5.0
7628,1933735,5.0,71.0,27.0,U,2.0,41537.82,6.0,9.0
7629,1421934,6.0,82.0,72.5,U,2.0,114044.77,0.0,3.0
7630,9328852,16.0,192.0,38.0,M,2.0,36993.18,0.0,3.0
7631,2515513,15.0,183.0,67.5,F,2.0,41971.5,3.0,6.0
7632,6752359,6.0,73.0,37.0,U,2.0,61955.05,4.0,7.0
7633,4213460,4.0,58.0,24.5,U,2.0,41293.86,1.0,4.0
7634,4171954,12.0,155.0,76.0,M,2.0,191537.4,4.0,7.0
7635,284648,6.0,81.0,24.5,U,2.0,77601.98,6.0,9.0
7636,6351080,5.0,67.0,65.5,U,2.0,130180.24,2.0,5.0
7637,2834996,13.0,166.0,65.0,M,2.0,263142.89,6.0,9.0
7638,7728334,29.0,356.0,73.0,M,3.0,437192.64,6.0,9.0
7639,4885016,5.0,67.0,27.5,U,2.0,27987.91,1.0,4.0
7640,4009910,4.0,54.0,18.5,U,2.0,27237.06,3.0,6.0
7641,510941,4.0,59.0,31.5,U,2.0,53278.63,2.0,5.0
7642,6926480,18.0,223.0,40.0,U,3.0,28001.82,5.0,8.0
7643,6549914,9.0,110.0,36.0,M,3.0,92761.75,6.0,9.0
7644,2785619,6.0,73.0,58.0,U,2.0,36235.68,1.0,4.0
7645,2073037,13.0,167.0,61.0,U,2.0,66247.1,1.0,4.0
7646,120660,9.0,110.0,72.5,M,3.0,965677.89,3.0,6.0
7647,4075714,15.0,189.0,64.0,U,2.0,48218.96,4.0,7.0
7648,2685663,8.0,100.0,62.5,U,2.0,344373.3,1.0,4.0
7649,5091858,5.0,71.0,65.0,M,3.0,180439.37,6.0,9.0
7650,3211558,7.0,93.0,64.5,U,2.0,1326390.0799999998,2.0,5.0
7651,7335609,10.0,124.0,78.0,M,2.0,58830.97,6.0,9.0
7652,4986152,9.0,109.0,45.5,F,2.0,67172.97,1.0,4.0
7653,4785260,7.0,87.0,54.5,U,3.0,85690.19,0.0,3.0
7654,5579616,15.0,184.0,63.5,F,2.0,94247.44,3.0,6.0
7655,7946939,24.0,299.0,60.5,F,3.0,250000.61,6.0,9.0
7656,3063284,23.0,276.0,64.0,F,2.0,66602.79000000001,2.0,5.0
7657,5286362,21.0,260.0,50.5,F,2.0,62076.08,0.0,3.0
7658,3689198,21.0,253.0,20.5,M,3.0,99863.15,3.0,6.0
7659,4288178,19.0,237.0,71.0,F,2.0,90047.34999999998,4.0,7.0
7660,6300261,17.0,205.0,51.5,F,2.0,26848.32,0.0,3.0
7661,4273312,13.0,167.0,62.5,M,2.0,40743.41,0.0,3.0
7662,3530964,5.0,69.0,35.0,U,2.0,57620.66,6.0,9.0
7663,6347403,9.0,109.0,43.5,F,2.0,32783.5,3.0,6.0
7664,3769420,8.0,98.0,61.0,U,2.0,167694.96999999994,5.0,8.0
7665,6318532,9.0,111.0,29.0,M,2.0,78359.11,5.0,8.0
7666,8959766,6.0,80.0,23.0,U,2.0,33745.49,0.0,3.0
7667,1240983,7.0,95.0,25.5,U,2.0,35183.399999999994,1.0,4.0
7668,4632248,11.0,143.0,45.5,M,2.0,62142.24,1.0,4.0
7669,7609773,14.0,176.0,64.5,F,2.0,108639.02,2.0,5.0
7670,1122853,4.0,58.0,21.5,U,2.0,47000.73,1.0,4.0
7671,9266799,8.0,103.0,59.5,U,3.0,89185.91,0.0,3.0
7672,3950294,4.0,52.0,40.0,F,2.0,25397.11,1.0,4.0
7673,5426762,5.0,70.0,61.5,U,2.0,39881.07,1.0,4.0
7674,5160147,13.0,167.0,64.0,F,2.0,43661.429999999986,0.0,3.0
7675,3089314,12.0,150.0,31.5,F,2.0,150338.78999999998,5.0,8.0
7676,6166024,4.0,59.0,18.0,U,2.0,47136.69,1.0,4.0
7677,6098439,16.0,194.0,48.5,M,2.0,61491.29,3.0,6.0
7678,193457,5.0,60.0,61.5,U,2.0,54614.76,6.0,9.0
7679,7199337,11.0,142.0,53.0,F,2.0,84032.59,6.0,9.0
7680,7730418,6.0,73.0,25.5,U,2.0,292946.26,6.0,9.0
7681,9981755,5.0,60.0,22.5,U,2.0,36459.87,2.0,5.0
7682,7960094,13.0,158.0,73.0,M,2.0,122975.81,6.0,9.0
7683,2820987,26.0,316.0,68.0,M,3.0,30404.95,1.0,4.0
7684,8325169,6.0,82.0,53.5,F,2.0,69945.1,3.0,7.0
7685,9582430,7.0,86.0,57.5,U,3.0,171578.74,2.0,5.0
7686,5200295,5.0,71.0,76.0,U,2.0,336542.54,1.0,4.0
7687,3032845,15.0,180.0,42.0,M,2.0,120639.74,5.0,8.0
7688,279718,8.0,98.0,62.0,U,2.0,214941.24,0.0,3.0
7689,6630645,14.0,177.0,73.5,M,2.0,1776563.5599999996,6.0,9.0
7690,2737360,4.0,59.0,62.5,U,2.0,47393.13,2.0,5.0
7691,4431741,9.0,118.0,30.5,M,3.0,38763.33,6.0,9.0
7692,7458927,6.0,82.0,65.0,U,2.0,48162.1,6.0,9.0
7693,5587154,5.0,70.0,30.5,U,3.0,77177.51,6.0,9.0
7694,9836487,15.0,191.0,53.5,F,2.0,161273.89,2.0,5.0
7695,151250,23.0,284.0,57.0,M,2.0,1083331.0,5.0,8.0
7696,3960280,23.0,279.0,80.0,F,2.0,101944.59,6.0,9.0
7697,8655864,23.0,276.0,44.5,M,3.0,60827.62,3.0,6.0
7698,1815682,22.0,265.0,25.0,M,2.0,23806.89,0.0,3.0
7699,9070746,21.0,253.0,43.5,F,2.0,155339.66999999998,4.0,7.0
7700,3306755,20.0,241.0,59.0,F,2.0,93334.51,6.0,9.0
7701,6076924,18.0,225.0,59.5,M,4.0,4024657.4,2.0,6.0
7702,6886577,18.0,223.0,33.0,M,2.0,58641.07,5.0,8.0
7703,9234138,14.0,169.0,52.0,M,2.0,26148.7,5.0,8.0
7704,3634458,13.0,167.0,59.0,F,2.0,60865.6,6.0,9.0
7705,1756474,34.0,417.0,63.5,M,3.0,678170.7100000001,6.0,9.0
7706,8794498,9.0,108.0,67.0,F,2.0,34197.53,4.0,7.0
7707,9687519,14.0,169.0,33.0,M,2.0,26916.83,6.0,9.0
7708,6712257,9.0,110.0,36.5,M,2.0,48721.28,0.0,3.0
7709,9734276,10.0,130.0,39.0,F,2.0,80707.33,0.0,3.0
7710,6085850,10.0,121.0,50.0,F,2.0,30964.01,5.0,8.0
7711,8673673,11.0,143.0,61.5,U,3.0,48515.91,3.0,6.0
7712,9985826,5.0,70.0,38.0,U,2.0,58412.13,0.0,3.0
7713,5853771,6.0,80.0,53.0,U,2.0,308795.27,1.0,4.0
7714,7305195,12.0,145.0,54.0,M,2.0,344362.4,6.0,9.0
7715,4939035,8.0,106.0,55.0,M,2.0,239313.41,4.0,7.0
7716,8095595,12.0,145.0,36.5,M,4.0,122921.84,5.0,8.0
7717,6571458,6.0,75.0,53.0,U,4.0,102268.51,4.0,7.0
7718,882086,5.0,69.0,40.5,M,3.0,101939.37,5.0,8.0
7719,5733434,26.0,314.0,53.0,M,3.0,151201.07,6.0,9.0
7720,3112808,13.0,156.0,32.5,F,2.0,28048.47,0.0,3.0
7721,9171194,8.0,107.0,53.0,F,4.0,166128.3,5.0,8.0
7722,214667,6.0,76.0,35.0,U,2.0,25515.62,6.0,9.0
7723,489091,12.0,147.0,35.5,M,2.0,102628.13,6.0,9.0
7724,3664764,26.0,316.0,53.5,F,2.0,118966.71,3.0,6.0
7725,1106355,4.0,59.0,28.5,M,2.0,53513.28999999999,5.0,8.0
7726,4868834,13.0,161.0,56.0,F,2.0,63284.64,0.0,3.0
7727,2808651,5.0,71.0,55.0,F,3.0,277151.48,1.0,4.0
7728,1895911,9.0,118.0,74.5,F,2.0,445945.7,0.0,5.0
7729,2521236,6.0,83.0,51.5,U,4.0,1219766.94,5.0,8.0
7730,2976498,5.0,70.0,50.5,F,2.0,80407.04000000001,2.0,5.0
7731,559937,5.0,70.0,52.5,U,2.0,57173.7,6.0,9.0
7732,4373465,10.0,124.0,24.5,F,2.0,37000.08,1.0,4.0
7733,8564445,27.0,335.0,68.0,U,2.0,74953.44,6.0,9.0
7734,4860123,16.0,193.0,50.5,F,2.0,55523.63,2.0,5.0
7735,7592127,15.0,191.0,38.5,F,3.0,98600.94,1.0,4.0
7736,8295352,6.0,79.0,31.0,U,2.0,50653.25,5.0,8.0
7737,3535380,11.0,138.0,55.0,F,2.0,48401.09,1.0,4.0
7738,3162457,12.0,151.0,67.0,M,2.0,377399.54,1.0,4.0
7739,3475041,24.0,293.0,48.0,F,2.0,47210.53,2.0,5.0
7740,4555558,17.0,215.0,58.5,F,2.0,132281.55,1.0,4.0
7741,4292879,8.0,106.0,33.5,F,3.0,53716.75,0.0,3.0
7742,4233509,6.0,83.0,54.0,U,2.0,26867.33,1.0,4.0
7743,9247791,11.0,143.0,44.0,F,3.0,104124.51,6.0,9.0
7744,6623768,5.0,71.0,56.5,U,2.0,59767.64,1.0,4.0
7745,9602769,6.0,76.0,43.5,U,2.0,48612.25,0.0,3.0
7746,2773719,5.0,66.0,18.5,U,3.0,26450.71,1.0,4.0
7747,1620010,9.0,110.0,35.5,F,2.0,90111.57,1.0,4.0
7748,2917969,34.0,419.0,63.5,F,2.0,54343.65,2.0,5.0
7749,2249509,12.0,154.0,32.0,F,2.0,64598.56,0.0,3.0
7750,5963880,15.0,189.0,34.0,F,2.0,36044.02,2.0,5.0
7751,5985130,12.0,147.0,36.0,F,2.0,64424.14,5.0,8.0
7752,2976361,12.0,149.0,62.5,F,2.0,69201.01,5.0,8.0
7753,5921654,24.0,292.0,47.0,F,2.0,59257.52,6.0,9.0
7754,6438491,23.0,287.0,47.0,F,2.0,68238.01,2.0,5.0
7755,279675,23.0,280.0,66.5,F,2.0,55646.28,5.0,8.0
7756,1278172,21.0,259.0,64.0,M,3.0,210229.6,6.0,9.0
7757,8721784,25.0,301.0,25.0,F,2.0,167648.65999999995,2.0,5.0
7758,7396239,20.0,248.0,60.0,F,2.0,26232.43,1.0,4.0
7759,5882333,20.0,240.0,38.5,M,2.0,48631.8,0.0,3.0
7760,9927328,18.0,220.0,31.5,M,3.0,200902.95,6.0,9.0
7761,9395104,9.0,114.0,62.5,F,2.0,259861.62,4.0,7.0
7762,9664834,6.0,74.0,22.5,U,2.0,31124.82,1.0,4.0
7763,6881753,8.0,97.0,80.0,U,3.0,97173.3,2.0,5.0
7764,5566584,4.0,57.0,42.5,U,2.0,31898.41,1.0,4.0
7765,6137114,22.0,268.0,52.5,U,2.0,27106.67,2.0,5.0
7766,1998232,15.0,188.0,54.0,M,2.0,161679.96999999994,1.0,4.0
7767,9073626,7.0,94.0,70.0,U,2.0,51037.55,3.0,6.0
7768,1470498,5.0,69.0,35.5,U,2.0,51810.28999999999,5.0,8.0
7769,3843351,5.0,70.0,26.5,U,3.0,93544.71,5.0,8.0
7770,1638498,9.0,112.0,32.5,M,2.0,33157.02,1.0,4.0
7771,5282774,16.0,198.0,39.5,M,3.0,463605.2,6.0,9.0
7772,8717609,13.0,157.0,61.5,M,2.0,326300.66,5.0,8.0
7773,4893834,6.0,74.0,57.0,M,3.0,892844.4,4.0,7.0
7774,2269974,14.0,173.0,26.5,F,2.0,29630.6,1.0,4.0
7775,9349682,9.0,118.0,65.0,F,2.0,47510.97,5.0,8.0
7776,3502276,6.0,82.0,57.5,F,2.0,162240.76,4.0,7.0
7777,9498438,8.0,100.0,33.5,U,2.0,81412.61,1.0,4.0
7778,2854923,27.0,334.0,55.0,F,2.0,352627.03,5.0,8.0
7779,2055445,8.0,100.0,74.5,U,2.0,852287.4600000002,6.0,9.0
7780,7404872,16.0,192.0,71.5,M,2.0,710695.63,3.0,6.0
7781,2543929,9.0,109.0,55.0,M,2.0,28026.9,1.0,4.0
7782,6541007,5.0,67.0,42.0,U,2.0,45044.78999999999,3.0,6.0
7783,6347479,15.0,190.0,52.0,M,2.0,97133.14,6.0,9.0
7784,1149058,11.0,140.0,56.5,M,3.0,37352.64,6.0,9.0
7785,9044675,14.0,176.0,52.5,M,2.0,99035.27,6.0,9.0
7786,4327140,10.0,120.0,57.5,M,2.0,35231.72,2.0,5.0
7787,9974892,6.0,72.0,23.0,F,2.0,39704.6,4.0,7.0
7788,666453,6.0,72.0,39.5,U,2.0,38700.34,4.0,7.0
7789,7796867,28.0,347.0,65.0,M,2.0,404203.76,4.0,7.0
7790,3222318,15.0,191.0,34.0,M,2.0,155012.09000000005,0.0,3.0
7791,762966,8.0,103.0,43.0,F,2.0,28801.11,1.0,4.0
7792,8175396,5.0,71.0,28.5,U,3.0,36671.52,4.0,7.0
7793,7014572,7.0,86.0,68.5,U,2.0,91190.62,1.0,4.0
7794,3332034,9.0,111.0,42.0,F,2.0,26923.55,0.0,3.0
7795,6255097,7.0,89.0,54.5,U,2.0,64737.22,2.0,5.0
7796,3203744,8.0,99.0,29.5,U,2.0,39332.97,0.0,3.0
7797,2711885,13.0,160.0,65.0,F,2.0,69055.92,2.0,5.0
7798,4394565,5.0,66.0,25.5,U,2.0,52328.78999999999,6.0,9.0
7799,537221,9.0,118.0,65.5,M,2.0,76515.89,5.0,8.0
7800,5590820,13.0,158.0,27.0,M,2.0,45859.46,2.0,5.0
7801,2715028,12.0,154.0,46.5,M,2.0,30410.38,0.0,3.0
7802,728244,8.0,99.0,43.0,U,2.0,43686.44,5.0,8.0
7803,9683046,6.0,75.0,43.5,U,2.0,227599.83,6.0,9.0
7804,9918012,5.0,65.0,47.0,U,2.0,80238.31,6.0,9.0
7805,6546338,9.0,118.0,34.5,F,3.0,39822.71,2.0,5.0
7806,7845538,11.0,142.0,34.0,U,3.0,39042.98,4.0,7.0
7807,4550754,15.0,180.0,37.5,F,2.0,35871.43,1.0,4.0
7808,6681352,15.0,180.0,42.5,M,2.0,29822.14,6.0,9.0
7809,6737992,14.0,173.0,33.0,M,2.0,116917.84,6.0,9.0
7810,1153172,8.0,102.0,57.5,U,3.0,152218.24,2.0,5.0
7811,6043021,6.0,82.0,37.5,U,2.0,27690.66,2.0,5.0
7812,5822562,23.0,287.0,47.0,F,4.0,96456.14,2.0,6.0
7813,510867,22.0,272.0,67.5,M,2.0,49930.01,4.0,7.0
7814,309851,21.0,263.0,63.0,M,2.0,254247.1,6.0,9.0
7815,2679854,21.0,260.0,67.5,M,3.0,179596.81,2.0,5.0
7816,6313310,21.0,257.0,45.5,F,3.0,270438.73,0.0,3.0
7817,8993516,20.0,250.0,67.5,M,2.0,96710.06,6.0,9.0
7818,2156661,21.0,259.0,53.0,F,4.0,383673.36,6.0,9.0
7819,9216762,17.0,208.0,66.5,F,2.0,95682.91,4.0,7.0
7820,6696501,16.0,197.0,74.0,F,2.0,81343.68,2.0,5.0
7821,4397711,5.0,67.0,20.0,U,2.0,47905.41,1.0,4.0
7822,4891184,34.0,418.0,51.0,F,2.0,81148.34,6.0,9.0
7823,8997426,14.0,178.0,43.0,F,3.0,83228.66,1.0,4.0
7824,5827429,16.0,195.0,35.5,M,3.0,113158.54,6.0,9.0
7825,5556877,4.0,56.0,27.0,U,3.0,100334.03,2.0,5.0
7826,9054288,14.0,170.0,75.0,M,2.0,66653.63,1.0,4.0
7827,4279620,14.0,174.0,37.5,F,2.0,85397.16,2.0,5.0
7828,8495717,4.0,55.0,35.0,U,2.0,91785.81,6.0,9.0
7829,5237672,7.0,95.0,25.5,M,2.0,77857.61,6.0,9.0
7830,2167470,28.0,337.0,59.5,F,3.0,140802.31,5.0,9.0
7831,4564157,13.0,167.0,74.5,M,3.0,1064559.64,5.0,8.0
7832,1565481,27.0,335.0,23.5,F,3.0,90236.41,2.0,5.0
7833,4005341,6.0,78.0,24.5,U,2.0,46883.01,6.0,9.0
7834,1371162,15.0,182.0,55.5,F,3.0,44370.07,1.0,4.0
7835,7423231,6.0,73.0,44.0,U,2.0,35126.14,6.0,9.0
7836,8853599,31.0,374.0,54.5,M,2.0,961452.22,0.0,3.0
7837,6921713,12.0,154.0,68.0,M,2.0,71057.73999999999,6.0,9.0
7838,588254,8.0,107.0,55.0,F,2.0,35168.78,2.0,5.0
7839,1125696,9.0,113.0,40.5,F,2.0,31761.1,1.0,4.0
7840,3608710,15.0,189.0,58.5,M,2.0,178973.24,6.0,9.0
7841,1230381,8.0,107.0,48.5,M,2.0,74602.20999999999,3.0,6.0
7842,9892825,11.0,141.0,60.0,F,2.0,166730.47999999998,0.0,3.0
7843,3507994,36.0,442.0,71.5,M,2.0,50100.21,1.0,4.0
7844,3188901,10.0,126.0,40.0,M,2.0,230112.4,3.0,6.0
7845,4850132,4.0,58.0,27.5,U,2.0,32223.3,0.0,3.0
7846,2242768,16.0,203.0,55.0,F,3.0,233829.66,6.0,9.0
7847,63377,5.0,66.0,26.5,U,2.0,52217.12,6.0,9.0
7848,9883336,16.0,194.0,48.5,F,2.0,152428.55,2.0,5.0
7849,8762174,5.0,70.0,53.5,M,2.0,56403.47,0.0,3.0
7850,6836496,8.0,97.0,42.5,U,2.0,51297.4,3.0,6.0
7851,4549340,5.0,67.0,23.5,U,2.0,51554.84,2.0,5.0
7852,1453213,4.0,58.0,50.5,M,3.0,585085.4700000001,1.0,4.0
7853,996578,11.0,132.0,65.0,M,2.0,77815.31,0.0,3.0
7854,7418692,36.0,439.0,56.5,F,2.0,83432.06,2.0,5.0
7855,5398901,10.0,120.0,35.0,M,2.0,49183.89,0.0,3.0
7856,5545425,11.0,137.0,42.0,U,2.0,27462.91,1.0,4.0
7857,3184236,12.0,154.0,40.5,M,2.0,48003.12,1.0,4.0
7858,1660218,11.0,141.0,36.5,F,2.0,91592.64,6.0,9.0
7859,5951685,6.0,82.0,41.5,U,4.0,92943.38,5.0,8.0
7860,4287871,12.0,146.0,51.5,M,2.0,47957.57,0.0,3.0
7861,7141826,6.0,73.0,65.0,U,2.0,129499.63,6.0,9.0
7862,8173417,25.0,311.0,34.5,F,3.0,60473.92,3.0,6.0
7863,4856668,25.0,300.0,57.0,M,2.0,2458632.63,6.0,9.0
7864,8313638,21.0,262.0,30.0,M,4.0,691526.3,3.0,6.0
7865,4053116,21.0,255.0,55.0,F,2.0,219833.32,2.0,6.0
