,client_id,Variation
17829,7803205,Test
17830,9059634,Control
17831,9709255,Control
17832,9308200,Test
17833,1296790,Test
17834,9370301,Test
17835,1787584,Control
17836,4408287,Test
17837,5064401,Control
17838,9594636,Test
17839,6393514,Test
17840,3978758,Control
17841,176963,Test
17842,1177276,Test
17843,2782863,Control
17844,1825680,Control
17845,1871444,Control
17846,3525653,Control
17847,52765,Control
17848,1006084,Control
17849,4933409,Test
17850,202973,Test
17851,5074885,Control
17852,6120216,Test
17853,7416525,Test
17854,9049060,Test
17855,628743,Control
17856,1230632,Test
17857,4067691,Test
17858,4718004,Test
17859,5820267,Control
17860,5628645,Test
17861,3521874,Control
17862,8519626,Control
17863,3540313,Control
17864,7382803,Control
17865,3891531,Control
17866,9359463,Control
17867,6012802,Control
17868,6986050,Control
17869,812096,Test
17870,6400618,Test
17871,1840384,Test
17872,2538686,Test
17873,270527,Control
17874,9776846,Control
17875,378822,Test
17876,4034949,Test
17877,9895741,Control
17878,7650804,Control
17879,3085181,Test
17880,379863,Test
17881,9374460,Test
17882,357553,Test
17883,2604544,Control
17884,3347130,Control
17885,8732389,Control
17886,8661467,Test
17887,2970745,Test
17888,7218587,Control
17889,9912563,Control
17890,1511115,Test
17891,3090014,Control
17892,1100496,Control
17893,803233,Test
17894,3089464,Test
17895,1621856,Test
17896,4208202,Control
17897,8605485,Test
17898,8641637,Control
17899,5270469,Control
17900,7567200,Test
17901,2236448,Control
17902,518898,Test
17903,2853086,Test
17904,4110552,Test
17905,650791,Control
17906,1718738,Test
17907,4559044,Test
17908,3169491,Control
17909,1096862,Test
17910,6500787,Control
17911,6888735,Test
17912,485533,Control
17913,2948485,Test
17914,2254043,Control
17915,8938706,Control
17916,6588643,Control
17917,6253352,Control
17918,6829634,Test
17919,8632914,Control
17920,4700525,Control
17921,4516606,Control
17922,399381,Test
17923,3018285,Test
17924,8204998,Control
17925,5695081,Control
17926,2588255,Control
17927,9843998,Test
17928,9020085,Control
17929,7758973,Test
17930,6418037,Test
17931,7477915,Control
17932,5703569,Test
17933,2509777,Control
17934,4004319,Test
17935,5824205,Control
17936,8734008,Test
17937,4027459,Test
17938,6172188,Control
17939,1853094,Test
17940,7309471,Test
17941,648890,Control
17942,7350966,Test
17943,1499852,Test
17944,8174731,Test
17945,8038190,Test
17946,2004209,Control
17947,5070454,Test
17948,8828142,Test
17949,1555253,Control
17950,2694334,Test
17951,8620971,Test
17952,521446,Test
17953,4080642,Control
17954,1486086,Test
17955,4293448,Control
17956,6871641,Control
17957,5278439,Test
17958,3050718,Test
17959,8374042,Test
17960,1618887,Control
17961,5425372,Test
17962,1010276,Test
17963,1737677,Control
17964,7687397,Control
17965,7241877,Test
17966,5367054,Test
17967,2464747,Test
17968,3801646,Test
17969,8537653,Control
17970,3434508,Control
17971,9140320,Test
17972,2636270,Control
17973,5001200,Test
17974,2246870,Control
17975,9685222,Test
17976,8532371,Test
17977,3436674,Test
17978,637919,Test
17979,702749,Test
17980,3291616,Control
17981,7633969,Control
17982,8191544,Test
17983,1406054,Test
17984,2608155,Test
17985,3014872,Control
17986,5772912,Test
17987,6645335,Control
17988,959156,Control
17989,7539540,Test
17990,8084318,Test
17991,254302,Test
17992,999541,Test
17993,1855998,Test
17994,5718767,Test
17995,9092174,Test
17996,2532812,Control
17997,6905308,Test
17998,449421,Test
17999,5067166,Control
18000,1953774,Test
18001,4867576,Control
18002,6501008,Test
18003,6322965,Test
18004,2041724,Test
18005,3986763,Control
18006,9892434,Control
18007,2743662,Test
18008,4482916,Test
18009,475352,Control
18010,4833584,Test
18011,4014888,Control
18012,3050400,Control
18013,8627075,Control
18014,7012494,Control
18015,5090296,Control
18016,8774697,Test
18017,5851947,Control
18018,6536409,Test
18019,889478,Test
18020,7850183,Test
18021,5843376,Test
18022,1676540,Control
18023,3891653,Test
18024,8251796,Control
18025,7058142,Control
18026,7380792,Control
18027,7455684,Control
18028,3510156,Control
18029,9225498,Control
18030,4629942,Control
18031,6138455,Control
18032,407327,Control
18033,1266717,Control
18034,7347761,Test
18035,8538961,Control
18036,8684625,Test
18037,5671184,Control
18038,6137806,Control
18039,438886,Test
18040,4286400,Control
18041,5045508,Test
18042,3314571,Test
18043,6188944,Test
18044,9590497,Test
18045,4852454,Control
18046,6826954,Control
18047,2000088,Test
18048,6891177,Control
18049,2806397,Control
18050,6515538,Test
18051,7597144,Test
18052,7965693,Test
18053,4289440,Control
18054,7215502,Control
18055,7623407,Test
18056,403735,Test
18057,4714871,Test
18058,6328917,Test
18059,2215192,Test
18060,3824498,Test
18061,5306902,Test
18062,6273143,Test
18063,2371463,Test
18064,8550819,Test
18065,8136175,Control
18066,7185182,Test
18067,1293951,Test
18068,887670,Test
18069,8304027,Control
18070,8422352,Test
18071,9263432,Control
18072,3355516,Test
18073,28857,Control
18074,6494480,Test
18075,4431508,Control
18076,9833861,Test
18077,7100335,Control
18078,7971052,Test
18079,614255,Test
18080,2719803,Control
18081,4534151,Test
18082,3483027,Control
18083,82376,Control
18084,3860424,Control
18085,220394,Control
18086,1646150,Test
18087,1230812,Control
18088,763155,Control
18089,1734230,Test
18090,4874330,Test
18091,9670052,Test
18092,2651501,Control
18093,5855387,Control
18094,824923,Control
18095,3790873,Control
18096,5061461,Test
18097,5822638,Test
18098,2090255,Test
18099,7023188,Test
18100,5642736,Test
18101,8529788,Control
18102,1580440,Test
18103,953658,Test
18104,465007,Test
18105,865025,Control
18106,8927886,Test
18107,2744178,Control
18108,6801024,Test
18109,6517761,Test
18110,7240182,Test
18111,66543,Control
18112,3763288,Test
18113,3796559,Control
18114,4767794,Control
18115,4665347,Control
18116,6649965,Test
18117,2369775,Test
18118,201392,Control
18119,9658480,Test
18120,8088920,Test
18121,8442995,Test
18122,4526050,Control
18123,1002842,Test
18124,2321427,Control
18125,7800749,Control
18126,3702329,Test
18127,6182434,Test
18128,4622977,Test
18129,1210197,Test
18130,1806140,Test
18131,5471058,Test
18132,7181899,Control
18133,9182399,Test
18134,2653269,Test
18135,8505472,Control
18136,7796706,Test
18137,207109,Test
18138,5937062,Control
18139,5650112,Control
18140,8992229,Control
18141,1884635,Test
18142,9977138,Control
18143,6331553,Test
18144,5878965,Control
18145,9292933,Test
18146,1752209,Test
18147,7811847,Test
18148,374973,Test
18149,4975677,Control
18150,4665733,Test
18151,4417148,Control
18152,7481982,Control
18153,995004,Test
18154,2650327,Control
18155,6855557,Test
18156,475258,Control
18157,3714063,Control
18158,1687974,Control
18159,9897542,Control
18160,2746029,Control
18161,8216174,Control
18162,9242254,Control
18163,6683172,Control
18164,1735090,Control
18165,7360067,Control
18166,8649159,Test
18167,336166,Control
18168,128801,Control
18169,4354809,Test
18170,5669584,Test
18171,4927272,Control
18172,3691909,Control
18173,8501770,Control
18174,739791,Test
18175,2623324,Control
18176,2858015,Test
18177,8377551,Control
18178,6672315,Test
18179,4500155,Test
18180,8470926,Test
18181,5246819,Control
18182,7321698,Test
18183,1903430,Test
18184,6159830,Test
18185,967893,Test
18186,5128861,Control
18187,9242255,Test
18188,3250358,Control
18189,2584029,Test
18190,8967374,Test
18191,9395584,Test
18192,6544190,Test
18193,385095,Test
18194,9800528,Control
18195,1236099,Control
18196,2246115,Test
18197,4799604,Control
18198,1173197,Control
18199,3231341,Control
18200,8728238,Control
18201,9849606,Test
18202,9186575,Test
18203,8353994,Control
18204,5068244,Control
18205,4653962,Test
18206,4271815,Test
18207,7272378,Test
18208,4318822,Control
18209,7099047,Test
18210,3847004,Test
18211,1586517,Test
18212,6228082,Test
18213,916483,Test
18214,1433186,Control
18215,2228486,Control
18216,6749040,Test
18217,6933139,Test
18218,5523996,Control
18219,2108565,Test
18220,8413646,Control
18221,3679034,Test
18222,9641323,Test
18223,7465113,Test
18224,7095078,Control
18225,257907,Test
18226,6498491,Control
18227,6948811,Test
18228,7357596,Control
18229,8826419,Control
18230,4679420,Test
18231,1171953,Control
18232,8192981,Control
18233,3922965,Test
18234,7028113,Control
18235,8331391,Control
18236,2582611,Test
18237,5838920,Test
18238,6129967,Test
18239,6446363,Test
18240,1189894,Control
18241,2648130,Test
18242,941284,Test
18243,604096,Control
18244,9430937,Control
18245,1948090,Control
18246,4866504,Test
18247,6389951,Control
18248,1402600,Control
18249,8551376,Test
18250,6789992,Control
18251,6720587,Control
18252,8070244,Test
18253,6257603,Control
18254,6575566,Control
18255,9048685,Control
18256,28705,Control
18257,6305480,Test
18258,1260143,Control
18259,3587182,Control
18260,7885714,Test
18261,9329493,Control
18262,58867,Test
18263,6478983,Control
18264,1705026,Test
18265,2442261,Test
18266,5686421,Test
18267,1974302,Test
18268,8750508,Control
18269,3734746,Test
18270,6432102,Control
18271,2130538,Test
18272,6507041,Control
18273,8477190,Test
18274,7932417,Control
18275,7871701,Test
18276,9524089,Test
18277,2993768,Test
18278,9082476,Control
18279,3647252,Control
18280,4796189,Test
18281,6604868,Test
18282,8041324,Test
18283,938858,Control
18284,3293764,Control
18285,9283102,Test
18286,3763175,Control
18287,8288212,Test
18288,4717014,Control
18289,4445887,Control
18290,1579716,Control
18291,5686231,Test
18292,9735844,Control
18293,7178685,Test
18294,3860752,Control
18295,6742492,Control
18296,972193,Control
18297,796524,Control
18298,5176331,Test
18299,1643971,Control
18300,5371436,Test
18301,2919531,Control
18302,2657876,Test
18303,6834993,Test
18304,8847941,Control
18305,7147633,Control
18306,781162,Control
18307,7341362,Control
18308,9878179,Test
18309,3914767,Control
18310,6873326,Control
18311,2371126,Control
18312,1812764,Test
18313,2821306,Test
18314,161440,Test
18315,1323479,Control
18316,2875988,Control
18317,7961770,Control
18318,4780024,Test
18319,6308615,Test
18320,7419636,Test
18321,7395549,Control
18322,4126756,Control
18323,5190284,Control
18324,9616541,Test
18325,8982741,Test
18326,9692544,Control
18327,2423250,Control
18328,7458984,Test
18329,8039730,Test
18330,5111293,Control
18331,9218358,Test
18332,7786674,Test
18333,4700785,Control
18334,8695867,Test
18335,9195810,Control
18336,1569861,Control
18337,2462644,Test
18338,9337376,Control
18339,3907235,Control
18340,41122,Test
18341,2183946,Control
18342,5927616,Test
18343,9648575,Test
18344,2938423,Control
18345,2224929,Control
18346,638491,Test
18347,6040136,Control
18348,9573657,Test
18349,3770773,Control
18350,8173583,Test
18351,8276599,Test
18352,7517296,Test
18353,9935099,Test
18354,4016575,Control
18355,6042415,Control
18356,396393,Test
18357,9532309,Test
18358,2508453,Test
18359,4054953,Control
18360,3414284,Test
18361,2401912,Test
18362,4351510,Test
18363,5526294,Control
18364,7127835,Test
18365,5347773,Test
18366,5353871,Test
18367,4749395,Test
18368,7324480,Control
18369,233799,Control
18370,6875538,Test
18371,7271914,Test
18372,1584960,Control
18373,5971817,Test
18374,9043382,Test
18375,605382,Test
18376,7977368,Test
18377,5217227,Test
18378,7821811,Test
18379,8831077,Control
18380,6951157,Control
18381,2749187,Control
18382,4483567,Test
18383,3424954,Control
18384,349728,Test
18385,6595285,Control
18386,6903399,Test
18387,6355597,Test
18388,4476976,Test
18389,3522242,Control
18390,5930137,Test
18391,4930546,Test
18392,6599844,Test
18393,5485527,Test
18394,2779621,Test
18395,5824256,Control
18396,5802200,Test
18397,8905816,Control
18398,2809453,Control
18399,6170935,Test
18400,9423248,Control
18401,1833898,Test
18402,2167134,Test
18403,7787121,Control
18404,5892103,Test
18405,7656956,Test
18406,7000141,Test
18407,5155111,Control
18408,1267481,Control
18409,8082450,Control
18410,7002612,Test
18411,9476669,Control
18412,5968137,Test
18413,9622786,Test
18414,3946278,Test
18415,510497,Test
18416,8396404,Test
18417,4411400,Test
18418,8469745,Test
18419,618828,Control
18420,4467317,Test
18421,203427,Control
18422,1823241,Control
18423,7714718,Test
18424,7204908,Control
18425,3635775,Control
18426,1313437,Test
18427,927899,Test
18428,7180376,Test
18429,9386153,Control
18430,2088806,Test
18431,7564941,Control
18432,210347,Control
18433,8602065,Test
18434,1678227,Control
18435,9792293,Test
18436,5073391,Control
18437,715813,Control
18438,2532062,Control
18439,7459993,Test
18440,4328965,Test
18441,1247219,Test
18442,8021143,Test
18443,8917070,Control
18444,1955489,Test
18445,6351716,Control
18446,6546420,Control
18447,4096581,Control
18448,4906392,Control
18449,9440940,Control
18450,7058602,Control
18451,1478657,Test
18452,9457273,Control
18453,4420179,Test
18454,17160,Control
18455,9790636,Test
18456,6719638,Control
18457,3718601,Test
18458,4613101,Test
18459,8111781,Test
18460,9852469,Control
18461,5294264,Test
18462,3428507,Control
18463,3730863,Control
18464,1170647,Control
18465,1000062,Control
18466,6298412,Test
18467,198652,Test
18468,3866523,Test
18469,2782820,Control
18470,5526184,Control
18471,2000080,Test
18472,177765,Test
18473,4351225,Test
18474,1830451,Test
18475,8975894,Control
18476,6720287,Test
18477,431626,Test
18478,8873193,Test
18479,381961,Test
18480,1553954,Control
18481,6901566,Test
18482,6565387,Control
18483,4626790,Control
18484,401951,Control
18485,7326849,Control
18486,6934228,Test
18487,5986786,Control
18488,6187548,Test
18489,9420374,Test
18490,4177888,Control
18491,7875492,Test
18492,451897,Control
18493,6975269,Control
18494,5189825,Test
18495,365420,Test
18496,7241207,Control
18497,319807,Control
18498,6934323,Test
18499,8652675,Control
18500,4451593,Test
18501,9565614,Control
18502,9544519,Control
18503,6711443,Test
18504,5894241,Test
18505,7431735,Control
18506,7075953,Control
18507,1752365,Control
18508,7968918,Test
18509,617979,Control
18510,4244348,Test
18511,7372778,Test
18512,1442196,Control
18513,2073001,Control
18514,6280500,Control
18515,8272618,Test
18516,6783119,Control
18517,664340,Test
18518,8309125,Control
18519,5990216,Test
18520,8589900,Control
18521,1231025,Control
18522,8692286,Control
18523,2853271,Control
18524,3175143,Control
18525,7293063,Test
18526,4816873,Control
18527,3295388,Control
18528,8097138,Test
18529,4377222,Test
18530,2825450,Test
18531,3208047,Test
18532,7758380,Test
18533,7243507,Control
18534,6878953,Test
18535,3482718,Control
18536,3485651,Test
18537,200698,Test
18538,4522492,Test
18539,5072791,Control
18540,9537724,Control
18541,5265294,Test
18542,2575906,Test
18543,4054527,Test
18544,414245,Test
18545,2754914,Control
18546,9648192,Control
18547,1845333,Control
18548,2145857,Control
18549,7582181,Test
18550,9293360,Test
18551,7391927,Test
18552,9596642,Test
18553,3691827,Test
18554,2607843,Test
18555,6031907,Control
18556,8341255,Control
18557,2053219,Test
18558,3562277,Test
18559,3135929,Test
18560,5691316,Test
18561,5066162,Control
18562,4120229,Test
18563,2799623,Control
18564,3383807,Test
18565,1220589,Test
18566,6353548,Control
18567,1081417,Test
18568,2561640,Test
18569,9726084,Control
18570,7635946,Control
18571,1616120,Control
18572,4978709,Control
18573,3591489,Control
18574,3444332,Test
18575,8067628,Test
18576,1611437,Control
18577,366887,Test
18578,1198613,Test
18579,2846287,Test
18580,4313666,Test
18581,4834062,Control
18582,9947843,Test
18583,8432960,Control
18584,2204634,Control
18585,4404931,Control
18586,6344385,Test
18587,8601093,Test
18588,2193235,Control
18589,1518182,Test
18590,2847543,Test
18591,9418751,Control
18592,8142398,Test
18593,5781223,Test
18594,358189,Control
18595,6277814,Test
18596,8668342,Test
18597,8328352,Test
18598,6528295,Control
18599,2368346,Test
18600,8930630,Test
18601,9690885,Test
18602,4301998,Test
18603,1354950,Test
18604,4051804,Control
18605,4361167,Control
18606,7900848,Test
18607,2497279,Test
18608,2727344,Test
18609,7411977,Control
18610,3537871,Test
18611,5642056,Test
18612,8539205,Control
18613,530883,Test
18614,7671778,Control
18615,7278519,Test
18616,6685904,Control
18617,7836881,Control
18618,9728181,Control
18619,5473597,Test
18620,5833170,Control
18621,9025989,Test
18622,1630675,Test
18623,8031474,Control
18624,3299174,Control
18625,1973989,Test
18626,8243653,Control
18627,3852832,Test
18628,6252219,Control
18629,5926831,Control
18630,3764694,Test
18631,9599779,Control
18632,2442831,Test
18633,4013780,Test
18634,2715707,Control
18635,2748394,Test
