client_id,Variation
5012116,Control
7991851,Control
6909361,Control
4885403,Test
4612805,Test
9114126,Test
6713897,Test
1549737,Control
8865397,Test
6798656,Control
1367704,Test
7843559,Test
8817389,Test
4228267,Test
1002004,Control
4808189,Test
6465108,Test
7830788,Control
9481547,Control
4551586,Test
6559072,Control
8688958,Test
1948091,Control
8213284,Control
2927426,Test
9825827,Control
2602185,Control
2442976,Test
6747182,Control
7847914,Control
7431756,Test
8264540,Test
3176103,Control
3403877,Test
5536276,Test
5275476,Control
6046741,Test
4276315,Test
1794971,Test
8040813,Test
5271445,Test
1220365,Test
7297562,Control
1780732,Control
4966982,Test
4474416,Control
8542371,Control
6889322,Test
3692684,Control
7065003,Test
3138295,Control
5421639,Test
6624110,Control
8443640,Control
3996173,Test
8358491,Control
342517,Control
5658056,Test
5532707,Control
7169276,Control
8048371,Test
5354757,Control
4669037,Test
9659656,Test
6838075,Control
1613567,Control
5076208,Control
1602655,Test
484325,Test
471462,Control
9714140,Test
3099006,Test
6247985,Test
3761562,Test
1897278,Control
2645926,Control
2649354,Control
2955739,Control
5650542,Control
3497097,Control
8268067,Test
1909199,Test
6267322,Test
3966228,Test
4347928,Control
2267878,Control
5249727,Test
4608665,Control
5485000,Test
5105133,Test
1673365,Test
1868610,Control
7536945,Control
3097686,Test
7971470,Control
8515953,Test
1691845,Control
505572,Control
4592680,Control
5240877,Test
649569,Control
5153749,Test
14775,Control
3862223,Test
7528220,Control
7211369,Test
4638142,Control
8762335,Control
2311252,Control
2799407,Test
3680273,Test
6776903,Test
8485614,Test
7436791,Control
6431274,Control
7709518,Test
1641549,Control
1884297,Test
2582689,Control
2471025,Test
6727214,Test
2269726,Test
4976954,Test
5711340,Test
6884906,Control
4695572,Test
2281012,Control
2313692,Test
9482928,Test
1405108,Test
7391974,Control
7007576,Test
1853637,Control
281100,Test
159687,Test
5539207,Control
1745578,Control
2301893,Control
9166876,Control
3782368,Test
5621121,Test
2397115,Control
3704866,Test
3977915,Test
1312336,Control
5201853,Test
3824035,Control
7440378,Control
8546752,Control
7564238,Test
3787817,Test
2804769,Test
561051,Test
2689677,Test
6583508,Test
6012640,Control
7486231,Control
1826864,Control
3124286,Control
4988481,Test
8385686,Test
35257,Control
4555363,Test
998727,Control
8498010,Control
3830991,Test
2826898,Test
34608,Test
6466137,Test
6602749,Test
696399,Test
267928,Test
6306150,Control
3855635,Control
7420672,Test
2532662,Control
215880,Control
2848749,Control
4494718,Control
3065089,Test
7046904,Test
1044267,Control
1505133,Control
6300438,Test
6506244,Control
8490810,Test
1590429,Test
7117036,Test
5049742,Control
5261586,Test
997742,Test
519096,Control
795203,Test
7958919,Control
7923960,Test
6148714,Test
912673,Test
8051151,Test
1863152,Test
3582611,Control
2254754,Control
9045586,Test
4813412,Control
8864029,Test
8903554,Test
9724943,Test
4631546,Test
2390391,Test
2131015,Test
3914072,Control
4748069,Test
3424180,Test
9410507,Control
2188753,Test
772872,Control
9300794,Control
394456,Control
7928703,Control
2760399,Control
8743361,Control
7269851,Test
268509,Control
9358802,Test
3940081,Control
5535081,Test
7230704,Control
7106258,Test
9512824,Test
9334240,Control
9711491,Control
1983405,Control
9315226,Test
4857404,Test
8621825,Test
1658052,Test
3651601,Test
1201077,Test
5676420,Control
5781709,Control
562427,Control
2598411,Control
9506138,Test
4556540,Control
4406730,Control
5316715,Test
1775911,Test
462910,Test
6383888,Control
428485,Control
1939391,Control
2125162,Test
9388092,Control
6156794,Control
1151298,Test
2866431,Test
3859670,Test
9824394,Test
624085,Control
4152738,Control
2046788,Control
3453063,Control
3546351,Control
4424908,Test
4670945,Test
4177680,Control
6940663,Test
7421956,Control
8417872,Test
4394565,Control
3609320,Test
4873139,Control
8319910,Control
5636220,Control
7180399,Test
6202302,Control
9056002,Control
1695947,Test
3992853,Test
5924743,Test
6195730,Test
4385079,Control
7209069,Test
8692408,Test
7883658,Control
8639638,Test
6888943,Test
1189368,Test
3933442,Test
8525814,Control
4080093,Test
90383,Test
4954273,Control
6059000,Control
4794158,Control
3354906,Control
9878029,Test
1613482,Test
8190057,Control
9400397,Control
2543929,Control
4009910,Test
9621695,Test
7216100,Test
6046179,Test
3457153,Test
1767556,Control
6395464,Control
8147319,Test
580849,Test
43645,Test
2800663,Control
7869613,Control
1283778,Test
7507445,Control
4440019,Control
1258201,Test
7991545,Control
9179402,Control
6589853,Test
3495630,Control
5600350,Control
5345165,Control
2978646,Control
1049315,Test
5790900,Test
2377314,Control
8101389,Test
2541665,Control
9416332,Test
6800922,Control
3382804,Test
8586486,Test
9409347,Test
4517364,Control
549038,Control
4194896,Control
3541390,Test
7992634,Control
4532488,Control
5647195,Test
5027583,Test
7603863,Test
5196791,Test
209462,Test
5339414,Control
1663895,Test
3221809,Control
7296988,Test
6802669,Test
1017424,Test
2105507,Test
4381369,Control
1821417,Test
4842952,Test
4586815,Control
8133973,Test
4932080,Test
4449226,Control
8923392,Control
4575874,Test
7662689,Control
1107897,Test
977939,Test
1790177,Test
1418876,Control
4964075,Test
4119453,Control
4473948,Control
4962802,Control
5891827,Test
1332145,Control
7982253,Control
6416128,Test
6498266,Control
1186733,Control
4002905,Test
9955114,Control
3149933,Control
7433467,Control
3790866,Test
1008887,Control
4365891,Control
1309199,Control
9250788,Control
9404359,Control
3767937,Test
519506,Control
219306,Control
7076105,Control
7980798,Control
955346,Control
2383258,Control
9530567,Test
1983300,Test
8350607,Control
9763453,Control
9881017,Test
6986144,Test
3976151,Control
2084027,Test
8218129,Control
1436025,Control
2123832,Test
9682260,Control
8751629,Test
135254,Test
1620011,Control
3498978,Test
2384232,Test
8288240,Control
3396559,Test
9663138,Test
8498139,Test
912638,Control
9530705,Control
9141021,Test
6116055,Control
5157494,Test
9230591,Control
6430614,Control
3760569,Test
1749085,Control
3415032,Control
928125,Control
6770208,Test
7185464,Test
3416474,Control
3146709,Test
7330891,Test
4828534,Control
1758532,Test
7935979,Control
9688017,Control
5306530,Control
7710488,Test
6428289,Control
3350689,Test
5532902,Control
3409704,Test
4141865,Test
3220502,Test
3881137,Test
8105315,Test
8475183,Test
4144091,Test
5118996,Test
4698803,Control
3683997,Test
2562491,Test
3372286,Test
8607082,Control
5927847,Test
7063416,Control
2723667,Control
5237164,Control
2891068,Control
8996402,Control
9918249,Control
233344,Test
6783734,Test
3050053,Test
9918012,Test
6550009,Control
4270488,Test
8789451,Control
1605650,Control
5291323,Control
9956954,Test
2257185,Test
6432902,Control
4703000,Test
8976156,Control
158047,Test
4835239,Control
8826016,Test
3998871,Test
489500,Control
5293565,Test
7632901,Test
4137311,Control
8941226,Test
81119,Test
842512,Control
7922922,Test
3488145,Test
2710916,Control
314959,Control
3940300,Test
8667436,Test
6496293,Test
1376476,Test
7064471,Test
6642,Control
9669811,Control
2714772,Control
5782971,Control
528600,Test
7856088,Test
7453085,Test
6199776,Test
9660158,Control
9090315,Test
6859444,Test
3368421,Test
1544759,Control
8488343,Test
3535575,Test
4526584,Test
8711331,Test
1649284,Control
4717054,Control
4906261,Test
5210046,Control
8530298,Test
7796096,Control
8592710,Control
3113785,Control
4166100,Control
4424485,Test
6535460,Control
4688729,Test
7379120,Test
7491018,Control
8497666,Control
1172341,Control
2038553,Control
3263824,Control
1578134,Test
9194784,Test
6697350,Test
3546290,Control
3392170,Test
5345805,Test
4405504,Control
9347703,Test
5574187,Control
6166024,Control
3360049,Test
7325864,Control
2609275,Control
4177979,Control
169620,Test
6950389,Test
4023574,Control
372563,Test
1901992,Control
664352,Control
2130660,Control
3130254,Control
6681381,Control
2125543,Control
2189784,Control
9638485,Control
3555462,Test
7926202,Control
6416892,Test
6949017,Control
4709079,Control
9261476,Test
5728383,Control
9890346,Test
8316864,Control
1116906,Control
5017931,Test
3591761,Test
6913303,Control
3894548,Test
4635200,Control
765263,Test
4928146,Test
9034029,Test
6052028,Test
1772744,Control
8692759,Test
5587154,Control
1186561,Test
279311,Test
9030458,Control
5319806,Control
4986152,Test
7626945,Control
4853359,Control
625002,Test
4246898,Control
3257276,Control
3582462,Test
4968648,Test
5440673,Test
467103,Test
9097769,Control
6182535,Control
2868548,Control
9258505,Test
5542145,Control
8913628,Test
3988134,Control
3158600,Test
1853532,Test
4758894,Test
755544,Test
6113239,Control
654897,Control
7347144,Control
9485851,Control
3474406,Test
528367,Test
6497333,Test
8294791,Test
7829969,Test
7047451,Test
4501424,Control
9754297,Control
649371,Control
3207711,Control
7489433,Test
5874124,Test
5386477,Control
8799190,Test
3027717,Test
2295997,Control
8676484,Test
8823334,Control
9034191,Test
7830123,Control
6752370,Test
5939376,Test
6331089,Control
1862693,Test
6668961,Control
6340523,Test
5287195,Control
1881806,Test
327520,Test
450232,Control
8099259,Test
5370358,Test
2001275,Control
6594759,Control
4524845,Test
4741517,Control
8875746,Control
723529,Control
1939910,Test
6503944,Test
8946434,Control
5731105,Test
84596,Test
3727883,Control
2271187,Test
2680789,Test
2754826,Control
8991228,Test
8015300,Test
9484622,Test
4080779,Control
5475338,Test
9052282,Control
6332250,Test
1002905,Control
6877670,Test
7685083,Control
4815412,Control
5559981,Control
3410687,Control
4592206,Control
9145611,Control
3019916,Control
1694871,Test
4028292,Control
8184181,Test
3404704,Control
3320845,Test
5188587,Test
8527227,Test
8503272,Test
1545335,Control
1304890,Test
7135563,Control
7356517,Control
9501698,Test
9740905,Test
9900823,Control
6287252,Test
6341730,Test
5585124,Test
4952522,Test
9965131,Control
8716491,Control
1102067,Test
6848077,Control
1972749,Test
2651590,Test
8921130,Test
3867049,Test
5756246,Test
8683530,Test
7315442,Test
6041600,Control
2097838,Test
4754836,Control
953744,Control
3552092,Control
7956919,Test
2289261,Test
3305322,Control
9290967,Control
2220861,Test
4135771,Test
3300768,Control
4350047,Control
6572026,Test
5343117,Control
4452247,Test
1399287,Control
400613,Control
3247787,Control
6193239,Test
1276349,Control
7835047,Control
709439,Control
374255,Control
3885108,Test
1663848,Test
9135655,Control
6389349,Control
9091709,Test
8790822,Control
3730542,Test
4259386,Test
5759997,Control
1007748,Control
2565963,Test
3789835,Control
8697352,Test
6642024,Control
2030720,Control
2396331,Test
6009565,Control
6926632,Control
9937859,Test
2288164,Control
6397827,Control
365583,Control
3585638,Control
7887922,Control
9884305,Control
5460727,Control
7563459,Test
7283208,Test
6247321,Test
7881075,Control
7678758,Test
7155672,Test
5041971,Test
6232474,Test
5607324,Control
886138,Test
5340082,Test
1262277,Control
5089592,Control
1362382,Control
8919311,Control
8213550,Test
59360,Test
1339403,Test
8247576,Test
6347970,Test
3186963,Control
8489443,Test
7829178,Test
8066516,Control
6451523,Test
4330733,Control
5163335,Control
1447898,Control
9050748,Control
9675534,Test
5633380,Test
8273350,Control
4428832,Test
522181,Test
9677826,Control
5239105,Test
5032514,Test
8610750,Control
4817478,Test
6969340,Test
1692533,Test
2292083,Test
3398113,Control
1513036,Control
3192941,Control
1393360,Test
3157856,Control
8117183,Control
5850237,Control
3799541,Control
8990589,Test
870999,Test
8014670,Control
8488607,Control
3081843,Test
4643144,Control
8205041,Control
7056174,Test
8514125,Test
5165430,Test
843805,Test
2838884,Test
6293657,Test
9927328,Control
794649,Control
7931571,Control
8643727,Control
6479083,Control
6416273,Control
4954332,Test
6714056,Test
513961,Test
6421913,Control
6735720,Control
2209032,Test
8055182,Test
1488410,Test
4796345,Test
6350662,Test
2040900,Control
9641585,Test
828854,Test
8559593,Test
5850123,Control
6875260,Test
4920156,Test
538801,Test
5828946,Test
2053183,Control
3181109,Test
3603649,Control
9668860,Control
9931960,Control
7314900,Test
1525212,Test
4780557,Test
3214839,Test
7578193,Test
2810834,Test
2508419,Control
2191364,Control
8230834,Control
4341675,Test
6486127,Control
3213762,Control
5589110,Test
9333375,Control
7784849,Test
2983567,Test
4622994,Control
2147061,Control
9480795,Control
4989797,Test
2376568,Test
3206966,Control
1599600,Control
7046975,Test
8596886,Test
7191059,Test
3637427,Test
9670591,Test
7391274,Test
6556332,Test
3668956,Control
3437771,Control
892186,Test
4446711,Control
2105198,Test
4405304,Control
8006275,Control
2028518,Control
8078832,Test
312698,Control
8673125,Test
3623360,Test
7352376,Control
3160385,Control
1195631,Test
8386410,Control
2517014,Test
2284757,Test
7634223,Test
1222354,Test
5516350,Control
8353226,Test
8760879,Test
2725900,Control
5286123,Control
21596,Test
947221,Control
8325255,Test
2462823,Control
9352816,Control
3332531,Control
2269341,Test
6395285,Control
4226585,Control
3642713,Test
8873899,Test
5201417,Test
4368150,Test
9886162,Test
3540614,Test
7599408,Test
